ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"66600743049756700"|Teste|"pportas"|"portas"|-1|"; sentiTokens:corridos(-1) ; score:-1;"|"#debate Portas lembra que Bagão quis amenizar o IRS das famílias e cobrar mais imposto aos bancos. fomos corridos do Governo a seguir"|"#debate portas lembra que bagão quis amenizar o irs das famílias e cobrar mais imposto aos bancos. fomos corridos do governo a seguir"
"66601277144039400"|Teste|"jsousa"|"jerónimo de sousa"|1|";Regra "[VCOP] [Adj+] ? Pos""->  é preciso "|"Conversa de gaja! RT @sara_marques: #debate há alturas em que é preciso dizer não, diz Jerónimo de Sousa"|"conversa de gaja! rt @sara_marques: #debate há alturas em que é preciso dizer não, diz jerónimo de sousa"
"66601295712223200"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:contente(1) ; score:1;"|"Se sócrates estiver a ver o #debate deve estar contente."|"se sócrates estiver a ver o #debate deve estar contente."
"66601725431263200"|Teste|"pportas"|"portas"|-1|"; sentiTokens:arruinaram(-1) ; score:-1;"|"#debate portas diz que as PPP arruinaram o país"|"#debate portas diz que as ppp arruinaram o país"
"66601786403856400"|Teste|"pportas"|"portas"|-1|";Regra "[VCOP] [Adj-] ? Neg""->  está internado "|"José Socrates está internado no Júlio de Matos. Pelos vistos só ouve passos de coelhos e portas a bater."|"josé socrates está internado no júlio de matos. pelos vistos só ouve passos de coelhos e portas a bater."
"66601907745071100"|Teste|"pportas"|"portas"|-1|";Regra "[VCOP] [Adj-] ? Neg""->  está internado "|"RT @AndreSantoos: José Socrates está internado no Júlio de Matos. Pelos vistos só ouve passos de coelhos e portas a bater."|"rt @andresantoos: josé socrates está internado no júlio de matos. pelos vistos só ouve passos de coelhos e portas a bater."
"66602569765630000"|Teste|"pportas"|"portas"|-1|"; sentiTokens:arruinaram(-1) ; score:-1;"|"RT @Rui_Castro: #debate portas diz que as PPP arruinaram o país"|"rt @rui_castro: #debate portas diz que as ppp arruinaram o país"
"66602881138180100"|Teste|"pportas"|"portas"|-1|"; sentiTokens:arruinaram(-1) arruinar(-1) ; score:-2;"|"Ainda não. PPPs começam a arruinar o país a partir de agora RT @Rui_Castro Rui #debate portas diz que as PPP arruinaram o país"|"ainda não. ppps começam a arruinar o país a partir de agora rt @rui_castro rui #debate portas diz que as ppp arruinaram o país"
"66602902386524200"|Teste|"pportas"|"portas"|-1|";Regra "[VCOP] [Adj-] ? Neg""->  continua enfadado"|"#debate Portas deixou de utilizar Moleskine. Foi ao Chiado comprar blocos Muji. Sempre na crista da onda. Jerónimo continua enfadado"|"#debate portas deixou de utilizar moleskine. foi ao chiado comprar blocos muji. sempre na crista da onda. jerónimo continua enfadado"
"66603634611322900"|Teste|"pportas"|"portas"|1|";Regra "não/nunca se [V-]/[IDIOM-] ? Pos""->  não se engane "|"#debate Portas diz que só CDS e PCP falam de agricultura e pede a Jerónimo que não se engane no adversário"|"#debate portas diz que só cds e pcp falam de agricultura e pede a jerónimo que não se engane no adversário"
"66604004465057800"|Teste|"jsocrates"|"socas"|-1|";Nickname: socas"|"#debate Portas um «home sério e honesto» à conquista de Portugal. O duello sócas/portas é cada vez mais aptecido do passos/socas"|"#debate portas um «home sério e honesto» à conquista de portugal. o duello sócas/portas é cada vez mais aptecido do passos/socas"
"66604252696547300"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:esclarecido(1) seria(0) ; score:1;"|"Convinha ficar esclarecido RT @andrefgpaamaral: #debate Será que Portas pondera governar com Sócrates? seria bonito."|"convinha ficar esclarecido rt @andrefgpaamaral: #debate será que portas pondera governar com sócrates? seria bonito."
"66604252696547300"|Teste|"pportas"|"portas"|1|"; sentiTokens:esclarecido(1) seria(0) ; score:1;"|"Convinha ficar esclarecido RT @andrefgpaamaral: #debate Será que Portas pondera governar com Sócrates? seria bonito."|"convinha ficar esclarecido rt @andrefgpaamaral: #debate será que portas pondera governar com sócrates? seria bonito."
"66604500181467100"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:esclarecido(1) seria(0) ; score:1;"|"RT @Rui_Castro: Convinha ficar esclarecido RT @andrefgpaamaral: #debate Será que Portas pondera governar com Sócrates? seria bonito."|"rt @rui_castro: convinha ficar esclarecido rt @andrefgpaamaral: #debate será que portas pondera governar com sócrates? seria bonito."
"66604500181467100"|Teste|"pportas"|"portas"|1|"; sentiTokens:esclarecido(1) seria(0) ; score:1;"|"RT @Rui_Castro: Convinha ficar esclarecido RT @andrefgpaamaral: #debate Será que Portas pondera governar com Sócrates? seria bonito."|"rt @rui_castro: convinha ficar esclarecido rt @andrefgpaamaral: #debate será que portas pondera governar com sócrates? seria bonito."
"66604561669947400"|Teste|"pportas"|"portas"|1|"; sentiTokens:moderna(1) ; score:1;"|"o Portas q nunca teve nd a ver com sondagens na moderna fala mal delas"|"o portas q nunca teve nd a ver com sondagens na moderna fala mal delas"
"66604644905926700"|Teste|"pportas"|"portas"|1|"; sentiTokens:boas(1) melhor(0) ; score:1;"|"#debate Portas não acredita nas sondagens boas, mas sorri melhor com elas."|"#debate portas não acredita nas sondagens boas, mas sorri melhor com elas."
"66604820714373100"|Teste|"pportas"|"portas"|1|"; sentiTokens:são(1) jerónimo(0) ; score:1;"|"#debate qual é o país do mundo em que viu aplicadas as suas ideias e as pessoas são felizes?, pergunta Portas a Jerónimo"|"#debate qual é o país do mundo em que viu aplicadas as suas ideias e as pessoas são felizes?, pergunta portas a jerónimo"
"66604837617401900"|Teste|"jsousa"|"jerónimo de sousa"|-1|"; sentiTokens:jerónimo(0) brutal(-1) ; score:-1;"|"Que pergunta brutal do Paulo Portas para o Jerónimo de Sousa...(obviamente não terá resposta)"|"que pergunta brutal do paulo_portas para o jerónimo de sousa...(obviamente não terá resposta)"
"66604896522207200"|Teste|"pportas"|"portas"|-1|";Heavy Punctuation: !!! "|"Isso foi para nos Roder hombre!!! RT @bytoke: Qdo Portas estava n Governo havia algo parecido c/ o PRODER? Quais os apoios à lavoura #debate"|"isso foi para nos roder hombre!!! rt @bytoke: qdo portas estava n governo havia algo parecido c/ o proder? quais os apoios à lavoura #debate"
"66604997412007900"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:satisfeitos(1) preparados(1) ; score:2;"|"#debate Pela amostra, ambos estão satisfeitos com Sócrates e preparados para com ele se coligar..."|"#debate pela amostra, ambos estão satisfeitos com sócrates e preparados para com ele se coligar..."
"66605036268044300"|Teste|"jsocrates"|"socrates"|-1|";Heavy Punctuation: !!!"|"@JMF1957 mas este Jeronimo vive em que pais? Nem o Socrates habita o mesmo pais que ele!!!"|"@jmf1957 mas este jeronimo vive em que pais? nem o socrates habita o mesmo pais que ele!!!"
"66605859299524600"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:positiva(1) ; score:1;"|"@jcaetanodias Sócrates deve começar com pontuação positiva, privilégio de quem gere a banca do jogo"|"@jcaetanodias sócrates deve começar com pontuação positiva, privilégio de quem gere a banca do jogo"
"66606619479388200"|Teste|"pportas"|"portas"|-1|";Heavy Punctuation: :!!!"|"Entretanto na SIC põe os gordos na lavoura do Portas..:!!!"|"entretanto na sic põe os gordos na lavoura do portas..:!!!"
"66607335036031000"|Teste|"pportas"|"portas"|-1|"; sentiTokens:inimigo(-1) jerónimo(0) ; score:-1;"|"@gonun13 E notou-se outra coisa...Portas tentou identificar o Sócrates como inimigo comum...mas o Jerónimo não foi atrás...infelizmente!"|"@gonun13 e notou-se outra coisa...portas tentou identificar o sócrates como inimigo comum...mas o jerónimo não foi atrás...infelizmente!"
"66607335036031000"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:inimigo(-1) jerónimo(0) ; score:-1;"|"@gonun13 E notou-se outra coisa...Portas tentou identificar o Sócrates como inimigo comum...mas o Jerónimo não foi atrás...infelizmente!"|"@gonun13 e notou-se outra coisa...portas tentou identificar o sócrates como inimigo comum...mas o jerónimo não foi atrás...infelizmente!"
"66607725521535000"|Teste|"pportas"|"portas"|-1|"; sentiTokens:papão(-1) sério(0) ; score:-1;"|"@iPhil o Portas qdo perdeu a sério aprendeu que o discurso do bicho-papão dos outros não leva a lado nenhum. PCP e BE infelizmente, não."|"@iphil o portas qdo perdeu a sério aprendeu que o discurso do bicho-papão dos outros não leva a lado nenhum. pcp e be infelizmente, não."
"66610854510067700"|Teste|"pportas"|"portas"|1|"; sentiTokens:responsável(1) bom(1) jerónimo(0) ; score:2;"|"RT @Rui_Castro: #debate foi um bom debate para começar, mas portas e jerónimo esqueceram-se de criticar o principal responsável pela crise"|"rt @rui_castro: #debate foi um bom debate para começar, mas portas e jerónimo esqueceram-se de criticar o principal responsável pela crise"
"66614649436647400"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:leviandade(-1) imaturidade(-1) ; score:-2;"|"José Sócrates acusa PSD de leviandade, imaturidade e falta de preparação http://www.ionline.pt//c121669"|"josé sócrates acusa psd de leviandade, imaturidade e falta de preparação http://www.ionline.pt//c121669"
"66615456231997400"|Teste|"jsocrates"|"josé sócrates"|-1|"; sentiTokens:leviandade(-1) imaturidade(-1) ; score:-2;"|"RT @itwitting: José Sócrates acusa PSD de leviandade, imaturidade e falta de preparação http://www.ionline.pt//c121669"|"rt @itwitting: josé sócrates acusa psd de leviandade, imaturidade e falta de preparação http://www.ionline.pt//c121669"
"66617534568333300"|Teste|"jsocrates"|"josé sócrates"|-1|"; sentiTokens:leviandade(-1) imaturidade(-1) ; score:-2;"|"Radar - José Sócrates acusa PSD de leviandade, imaturidade e falta de preparação:  http://bit.ly/iI65vR #fb"|"radar - josé sócrates acusa psd de leviandade, imaturidade e falta de preparação:  http://bit.ly/ii65vr #fb"
"66617622384484400"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:satisfeitos(1) preparados(1) ; score:2;"|"RT @fmsa #debate Pela amostra, ambos estão satisfeitos com Sócrates e preparados para com ele se coligar..."|"rt @fmsa #debate pela amostra, ambos estão satisfeitos com sócrates e preparados para com ele se coligar..."
"66618300926410800"|Teste|"ppcoelho"|"líder do psd"|1|";Regra "[VCOP] [Adj+] ? Pos""->  é bom "|"Marques Mendes diz que Passos é bom líder mas que sondagens pedem atenção: O ex-líder do PSD Luís Marques Mendes... http://bit.ly/kuXnak"|"marques mendes diz que passos é bom líder mas que sondagens pedem atenção: o ex-líder do psd luís marques mendes... http://bit.ly/kuxnak"
"66618578367021100"|Teste|"ppcoelho"|"ppc"|-1|"; sentiTokens:bancarrota(-1) ; score:-1;"|"Óóó...PPC, VExa acha bem que chamemos o FeMI? Acho, e não fui eu que levei Portugal à bancarrota"|"Óóó...ppc, vexa acha bem que chamemos o femi? acho, e não fui eu que levei portugal à bancarrota"
"66619129846706200"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:irresponsabilidade(-1) má(-1) presidentes(0) ; score:-2;"|"Ex-presidentes PSD elogiam P Passos Coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de Sócrates http://j.mp/cUMZNR"|"ex-presidentes psd elogiam p passos_coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de sócrates http://j.mp/cumznr"
"66619129846706200"|Teste|"ppcoelho"|"passos coelho"|-1|"; sentiTokens:irresponsabilidade(-1) má(-1) presidentes(0) ; score:-2;"|"Ex-presidentes PSD elogiam P Passos Coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de Sócrates http://j.mp/cUMZNR"|"ex-presidentes psd elogiam p passos_coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de sócrates http://j.mp/cumznr"
"66619176634167300"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:irresponsabilidade(-1) má(-1) presidentes(0) ; score:-2;"|"RT @PSDBraga: Ex-presidentes PSD elogiam P Passos Coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de Sócrates h ..."|"rt @psdbraga: ex-presidentes psd elogiam p passos_coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de sócrates h ..."
"66619176634167300"|Teste|"ppcoelho"|"passos coelho"|-1|"; sentiTokens:irresponsabilidade(-1) má(-1) presidentes(0) ; score:-2;"|"RT @PSDBraga: Ex-presidentes PSD elogiam P Passos Coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de Sócrates h ..."|"rt @psdbraga: ex-presidentes psd elogiam p passos_coelho e apelam ao fim de 1 muito má governação e irresponsabilidade de sócrates h ..."
"66619645284728800"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:batalhem(1) ; score:1;"|"Luis Filipe Vieira apela para que batalhem pelo fim do Governo de Sócrates http://j.mp/cUMZNR"|"luis filipe vieira apela para que batalhem pelo fim do governo de sócrates http://j.mp/cumznr"
"66619653845286900"|Teste|"pportas"|"portas"|-1|"; sentiTokens:exceder-se(-1) ; score:-1;"|"O Portas não pode exceder-se nos ataques ao PS, nunca se sabe se daqui a um mês não estará a negociar uma coligação governamental com o dito"|"o portas não pode exceder-se nos ataques ao ps, nunca se sabe se daqui a um mês não estará a negociar uma coligação governamental com o dito"
"66619838071705600"|Teste|"ppcoelho"|"ppc"|-1|"; sentiTokens:bancarrota(-1) ; score:-1;"|"Óóóó...PPC, VExa apoia o programa do FeMi/FEEF? Apoio, e não fui eu que levei Portugal à bancarrota"|"Óóóó...ppc, vexa apoia o programa do femi/feef? apoio, e não fui eu que levei portugal à bancarrota"
"66620237134569500"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:leviandade(-1) imaturidade(-1) ; score:-2;"|"José Sócrates acusa PSD de leviandade, imaturidade e falta de preparação  http://ow.ly/4P7x9"|"josé sócrates acusa psd de leviandade, imaturidade e falta de preparação  http://ow.ly/4p7x9"
"66620694569553900"|Teste|"jsocrates"|"josé sócrates"|-1|"; sentiTokens:leviandade(-1) imaturidade(-1) ; score:-2;"|"O PSD é bancarrotista RT “@itwitting: José Sócrates acusa PSD de leviandade, imaturidade e falta de preparação http://t.co/ZH5RskQ”"|"o psd é bancarrotista rt “@itwitting: josé sócrates acusa psd de leviandade, imaturidade e falta de preparação http://t.co/zh5rskq”"
"66620754606833700"|Teste|"ppcoelho"|"ppc"|-1|"; sentiTokens:bancarrota(-1) ; score:-1;"|"Óóóó....PPC, VExa escreveu artigos na imp estrangeira sobre a situação portuguesa? Escrevi e ñ fui eu q levei Portugal à bancarrota"|"Óóóó....ppc, vexa escreveu artigos na imp estrangeira sobre a situação portuguesa? escrevi e ñ fui eu q levei portugal à bancarrota"
"66621169360584700"|Teste|"ppcoelho"|"ppc"|-1|";Regra "[VCOP] [Adj-] ? Neg""->  é acusado "|"Óóó...PPC, sabe que é acusado de ter provocado uma crise política? Sei que não fui eu que levei Portugal à bancarrota"|"Óóó...ppc, sabe que é acusado de ter provocado uma crise política? sei que não fui eu que levei portugal à bancarrota"
"66621654767382500"|Teste|"ppcoelho"|"ppc"|-1|";Interjection:  lindo "|"Óóó...PPC, hoje está um lindo dia não acha? Acho e não fui eu que levei Portugal à bancarrota"|"Óóó...ppc, hoje está um lindo dia não acha? acho e não fui eu que levei portugal à bancarrota"
"66623019522588700"|Teste|"pportas"|"paulo portas"|-1|";LOL: loool "|"Loool  QT @maragitado: actriz Soraia Chaves está grávida do Paulo Portas A criança vai chamar-se Porta Chaves..."|"loool  qt @maragitado: actriz soraia chaves está grávida do paulo_portas a criança vai chamar-se porta chaves..."
"66623077399789600"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:viva(1) ; score:1;"|"Whaaaat, o Sócrates outra vez na tv? Viva a pré-campanha."|"whaaaat, o sócrates outra vez na tv? viva a pré-campanha."
"66623178805485600"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:leviandade(-1) imaturidade(-1) ; score:-2;"|"José Sócrates acusa PSD de leviandade, imaturidade e falta de preparação  (www.lusa.pt)"|"josé sócrates acusa psd de leviandade, imaturidade e falta de preparação  (www.lusa.pt)"
"66624074775937000"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:bancarrota(-1) ; score:-1;"|"@manuelparreira Não vale a pena insistirem mais na culpa Sócrates pela bancarrota...não foi ele que pediu para entrarmos na CEE"|"@manuelparreira não vale a pena insistirem mais na culpa sócrates pela bancarrota...não foi ele que pediu para entrarmos na cee"
"66625143610413100"|Teste|"ppcoelho"|"ppc"|-1|"; sentiTokens:bancarrota(-1) ; score:-1;"|"Luís, o que é a bancarrota de que o PPC está sempre a falar?"|"luís, o que é a bancarrota de que o ppc está sempre a falar?"
"66625249067802600"|Teste|"jsocrates"|"socrates"|-1|";Smiley: . :) "|"E também para quem não ama nem odeia... :) RT @LindaMachado: Para quem ama ou odeia Socrates, ver RTP1 agora."|"e também para quem não ama nem odeia... :) rt @lindamachado: para quem ama ou odeia socrates, ver rtp1 agora."
"66626516695515100"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:original(1) ; score:1;"|"Que original, mais Sócrates na RTP..."|"que original, mais sócrates na rtp..."
"66627199754711000"|Teste|"jsocrates"|"sócrates"|1|"; sentiTokens:boa(1) ; score:1;"|"RT @JMCondeixa: Há uma boa vida que nos espera cá fora Sócrates dixit. Numa qualquer empresa do regime?"|"rt @jmcondeixa: há uma boa vida que nos espera cá fora sócrates dixit. numa qualquer empresa do regime?"
"66627512502976500"|Teste|"ppcoelho"|"ppc"|-1|"; sentiTokens:bancarrota(-1) ; score:-1;"|"Óóó...PPC, o Dr Santana Lopes disse que... Eu ouvi, disse que não fui eu que levei Portugal à bancarrota"|"Óóó...ppc, o dr santana_lopes disse que... eu ouvi, disse que não fui eu que levei portugal à bancarrota"
