ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"211561070442196992"|andreviana|"team"|"7184"||""|"#Euro2012 #portugal Fala-se de sorte e azar. Já estamos no caminho errado"|"#Euro2012 #portugal Fala-se de sorte e azar. Já estamos no caminho errado"
"211561046501105664"|acidadebranca|"team"|"7184"||""|"#PORTUGAL #euro2012 mas qual azar... foi descoordenação total..."|"#PORTUGAL #euro2012 mas qual azar... foi descoordenação total..."
"211561006302904321"|BG_Sofia|"team"|"7165"||""|"Título para a entrada do meu blogue: "22 homens atrás de uma bola...", a sequela #euro2012 #goportugal #portugal #germany"|"Título para a entrada do meu blogue: "22 homens atrás de uma bola...", a sequela #euro2012 #goportugal #portugal #germany"
"211561006302904321"|BG_Sofia|"team"|"7184"||""|"Título para a entrada do meu blogue: "22 homens atrás de uma bola...", a sequela #euro2012 #goportugal #portugal #germany"|"Título para a entrada do meu blogue: "22 homens atrás de uma bola...", a sequela #euro2012 #goportugal #portugal #germany"
"211561004264468482"|B_Sousa_rally|"team"|"7184"||""|"Este jogo era nosso!!! A Alemanha não mereceu a vitoria!!! #POR #Portugal #EURO2012 #Eurocup"|"Este jogo era nosso!!! A Alemanha não mereceu a vitoria!!! #POR #Portugal #EURO2012 #Eurocup"
"211560782465466370"|iPhil|"team"|"7184"||""|"Lá está, Pepe a explicar pq falhou no golo da Alemanha. São os detalhes a definir um resultado. #Portugal #GERxPOR #Euro2012"|"Lá está, Pepe a explicar pq falhou no golo da Alemanha. São os detalhes a definir um resultado. #Portugal #GERxPOR #Euro2012"
"211560746792914945"|SmileyCarriee|"team"|"7184"||""|"@MafCotrim #portugal #Euro2012 #inpain #finish #Madness #"|"@MafCotrim #portugal #Euro2012 #inpain #finish #Madness #"
"211560612197707776"|acidadebranca|"team"|"7184"||""|"#PORTUGAL #euro2012 ainda podemos ganhar aos vikings e aos laranjas..."|"#PORTUGAL #euro2012 ainda podemos ganhar aos vikings e aos laranjas..."
"211560463014690816"|Riitzi|"team"|"7184"||""|"Opa nao foi justo :c eu acho que estivemos muito bem. #Portugal #Euro2012"|"Opa nao foi justo :c eu acho que estivemos muito bem. #Portugal #Euro2012"
"211560452952571905"|acidadebranca|"team"|"7184"||""|"#PORTUGAL #euro2012 Se o objectivo fosse acertar na barra teríamos 2-0... somos muita bons a acertar na barra."|"#PORTUGAL #euro2012 Se o objectivo fosse acertar na barra teríamos 2-0... somos muita bons a acertar na barra."
"211560441611173888"|t3mujin|"team"|"7184"||""|"RT @iPhil: Se o jogo tivesse começado 1-0, tínhamos ganho? #Portugal #GERxPOR #Euro2012"|"RT @iPhil: Se o jogo tivesse começado 1-0, tínhamos ganho? #Portugal #GERxPOR #Euro2012"
"211560302108618752"|uglyone|"team"|"7184"||""|"#Euro2012 #portugal Faltou ambição... Mas nada a que o Paulo Bento não nos tenha habituado..."|"#Euro2012 #portugal Faltou ambição... Mas nada a que o Paulo Bento não nos tenha habituado..."
"211560267644014592"|MiguelDavidC|"team"|"7184"||""|"If I ever get a dog i'll call him Stuber. You can guess what comes next. Hilarity ensues #Germany #Portugal #Euro2012"|"If I ever get a dog i'll call him Stuber. You can guess what comes next. Hilarity ensues #Germany #Portugal #Euro2012"
"211560267644014592"|MiguelDavidC|"team"|"7165"||""|"If I ever get a dog i'll call him Stuber. You can guess what comes next. Hilarity ensues #Germany #Portugal #Euro2012"|"If I ever get a dog i'll call him Stuber. You can guess what comes next. Hilarity ensues #Germany #Portugal #Euro2012"
"211560230042079233"|acidadebranca|"team"|"7184"||""|"#PORTUGAL #euro2012 A Racionalidade Merkeliana ganhou."|"#PORTUGAL #euro2012 A Racionalidade Merkeliana ganhou."
"211560227936534528"|iPhil|"team"|"7184"||""|"Se o jogo tivesse começado 1-0, tínhamos ganho? #Portugal #GERxPOR #Euro2012"|"Se o jogo tivesse começado 1-0, tínhamos ganho? #Portugal #GERxPOR #Euro2012"
"211560010470260738"|MiguelDavidC|"team"|"7184"||""|"Badstuber is my favourite name,ever! #Germany #Portugal #Euro2012"|"Badstuber is my favourite name,ever! #Germany #Portugal #Euro2012"
"211560010470260738"|MiguelDavidC|"team"|"7165"||""|"Badstuber is my favourite name,ever! #Germany #Portugal #Euro2012"|"Badstuber is my favourite name,ever! #Germany #Portugal #Euro2012"
"211560004279484417"|joaoffm|"team"|"7184"||""|"RT @iPhil: RT @pmnribeiro: Gostava que a selecção quisesse marcar enquanto ainda está 0-0. #Portugal #GERxPOR #Euro2012"|"RT @iPhil: RT @pmnribeiro: Gostava que a selecção quisesse marcar enquanto ainda está 0-0. #Portugal #GERxPOR #Euro2012"
"211559697772331008"|joaopapin|"team"|"7184"||""|"congratulations for #GER , a lot of luck, let's focus on the next game now, Go #portugal #euro2012"|"congratulations for #GER , a lot of luck, let's focus on the next game now, Go #portugal #euro2012"
"211559666021445632"|m_lucas|"team"|"7184"||""|"pois :( RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"|"pois :( RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"
"211559533179441152"|JoanaMorais94|"team"|"7184"||""|"RT @RuiPSOliveira: Agora que estão a perder jogam como doudos. #Euro2012 #Portugal"|"RT @RuiPSOliveira: Agora que estão a perder jogam como doudos. #Euro2012 #Portugal"
"211559499822145536"|mrpeartree|"team"|"7184"||""|"Lineker tinha razão..são 11 contra 11 e no fim ganha a Alemanha #Portugal #Euro2012"|"Lineker tinha razão..são 11 contra 11 e no fim ganha a Alemanha #Portugal #Euro2012"
"211559482126381057"|IreneCaeiro|"team"|"7184"||""|"Dps desta ansiedade, bora lá jantar pizza! #euro2012 #Portugal"|"Dps desta ansiedade, bora lá jantar pizza! #euro2012 #Portugal"
"211559385242140673"|iPhil|"team"|"7184"||""|"@ruimoura Não será Paulo Bento responsável por isso? #Portugal #GERxPOR #Euro2012"|"@ruimoura Não será Paulo Bento responsável por isso? #Portugal #GERxPOR #Euro2012"
"211559276085383168"|RuiPSOliveira|"team"|"7184"||""|"A seleção se joga-se como jogou quando sofreram um golo, ganhavam esta m*rda. Mas preferem andar nos toquezinhos a bola. #Portugal #Euro2012"|"A seleção se joga-se como jogou quando sofreram um golo, ganhavam esta m*rda. Mas preferem andar nos toquezinhos a bola. #Portugal #Euro2012"
"211559126738804736"|iPhil|"team"|"7184"||""|"RT @pmnribeiro: Gostava que a selecção quisesse marcar enquanto ainda está 0-0. #Portugal #GERxPOR #Euro2012"|"RT @pmnribeiro: Gostava que a selecção quisesse marcar enquanto ainda está 0-0. #Portugal #GERxPOR #Euro2012"
"211559044396236801"|catarinab7|"team"|"7184"||""|"Grande Nani! #Portugal #Euro2012"|"Grande Nani! #Portugal #Euro2012"
"211559032912228354"|iPhil|"team"|"7184"||""|"É essencial ganhar à Dinamarca e esperar que a Alemanha faça a sua parte e invente tanto como hoje. #Portugal #GERxPOR #Euro2012"|"É essencial ganhar à Dinamarca e esperar que a Alemanha faça a sua parte e invente tanto como hoje. #Portugal #GERxPOR #Euro2012"
"211558988637155329"|mrpeartree|"team"|"7184"||""|"Contra a Dinamarca ou matamos ou morremos! #Portugal #Euro2012"|"Contra a Dinamarca ou matamos ou morremos! #Portugal #Euro2012"
"211558936879448064"|luispires|"team"|"7184"||""|"La vamos nos para o moralmente vencedores, fomos superiores em campo e tretas do costume! Perdemos. Nada mais a dizer. #portugal #Euro2012"|"La vamos nos para o moralmente vencedores, fomos superiores em campo e tretas do costume! Perdemos. Nada mais a dizer. #portugal #Euro2012"
"211558929312923648"|eduardamr|"team"|"7184"||""|"Not a good start at the competition... #euro2012 #Portugal #dislike"|"Not a good start at the competition... #euro2012 #Portugal #dislike"
"211558891622899716"|casa_angola|"team"|"7184"||""|"[#Euro2012] Resultado final #Alemanha 1:0 #Portugal."|"[#Euro2012] Resultado final #Alemanha 1:0 #Portugal."
"211558891622899716"|casa_angola|"team"|"7165"||""|"[#Euro2012] Resultado final #Alemanha 1:0 #Portugal."|"[#Euro2012] Resultado final #Alemanha 1:0 #Portugal."
"211558801495695360"|pdvalentim|"team"|"7184"||""|"Como é que o capitão de equipa é o 1º a sair do campo?!??!?!? #euro2012 #portugal"|"Como é que o capitão de equipa é o 1º a sair do campo?!??!?!? #euro2012 #portugal"
"211558716510707714"|sixhat|"team"|"7184"||""|"RT @iPhil: RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"|"RT @iPhil: RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"
"211558694167658496"|rcatalao|"team"|"7184"||""|"#Portugal esteve duas vezes muito perto do golo, com a bola de Pepe na barra e o remate de Varela. Mas sai a zeros. #Euro2012"|"#Portugal esteve duas vezes muito perto do golo, com a bola de Pepe na barra e o remate de Varela. Mas sai a zeros. #Euro2012"
"211558664115462145"|uglyone|"team"|"7184"||""|"#Euro2012 #Portugal Quem joga para empatar acaba por perder... Mas não fizemos mau jogo. Só estavam 8 jogadores em campo..."|"#Euro2012 #Portugal Quem joga para empatar acaba por perder... Mas não fizemos mau jogo. Só estavam 8 jogadores em campo..."
"211558638710562817"|jaxxalude|"team"|"7184"||""|"Leiam o que vos digo, guardem até, se quiserem: #Portugal e Dinamarca vão seguir em frente para os quartos-de-final! #Euro2012"|"Leiam o que vos digo, guardem até, se quiserem: #Portugal e Dinamarca vão seguir em frente para os quartos-de-final! #Euro2012"
"211558607337177089"|laginha|"team"|"7184"||""|"quem joga para o 0-0 merece perder. #portugal #euro2012 #fb"|"quem joga para o 0-0 merece perder. #portugal #euro2012 #fb"
"211558546217779200"|joaoffm|"team"|"7165"||""|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558546217779200"|joaoffm|"team"|"7184"||""|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558500273369088"|julia_mar|"team"|"7184"||""|"Precisamos de reagir mais no próximo. Sem medo!! #Portugal #euro2012"|"Precisamos de reagir mais no próximo. Sem medo!! #Portugal #euro2012"
"211558438902312960"|rcatalao|"team"|"7165"||""|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558438902312960"|rcatalao|"team"|"7184"||""|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558437543354371"|iPhil|"team"|"7184"||""|"RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"|"RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"
"211558333872738306"|iPhil|"team"|"7184"||""|"Um mediocre futuro campeão da europa, que derrota uma equipa sem ambição. #Portugal #GERxPOR #Euro2012"|"Um mediocre futuro campeão da europa, que derrota uma equipa sem ambição. #Portugal #GERxPOR #Euro2012"
"211558300054069248"|_MaryM_|"team"|"7184"||""|"Que merda! Merecíamos outro resultado! #Euro2012 #Portugal"|"Que merda! Merecíamos outro resultado! #Euro2012 #Portugal"
"211558233737928705"|goncalocvale|"team"|"7184"||""|"Previsivel. #euro2012 #portugal"|"Previsivel. #euro2012 #portugal"
"211558222304247808"|julia_mar|"team"|"7184"||""|"Merecíamos mais. #Portugal #euro2012"|"Merecíamos mais. #Portugal #euro2012"
"211558207204753408"|MicaelaVieira|"team"|"7184"||""|"Agora é obrigatório vencer e esperar que a sorte esteja do nosso lado!! Sempre #Portugal #Euro2012"|"Agora é obrigatório vencer e esperar que a sorte esteja do nosso lado!! Sempre #Portugal #Euro2012"
"211558204482658304"|RuiPSOliveira|"team"|"7184"||""|"Agora vem a conversa do costume "nao mereciamos perder, acho que a seleçao esteve bem..." #Portugal #Euro2012"|"Agora vem a conversa do costume "nao mereciamos perder, acho que a seleçao esteve bem..." #Portugal #Euro2012"
"211558127076773889"|rcatalao|"team"|"7184"||""|"Fim do jogo. #Alemanha 1-0 #Portugal. #Euro2012"|"Fim do jogo. #Alemanha 1-0 #Portugal. #Euro2012"
"211558127076773889"|rcatalao|"team"|"7165"||""|"Fim do jogo. #Alemanha 1-0 #Portugal. #Euro2012"|"Fim do jogo. #Alemanha 1-0 #Portugal. #Euro2012"
"211558123553566722"|filiparvsousa|"team"|"7184"||""|"#portugal had a lot of bad luck. They should play all game like the last minutes #euro2012"|"#portugal had a lot of bad luck. They should play all game like the last minutes #euro2012"
"211557869018021888"|mrd_rodrigues|"team"|"7184"||""|"#euro2012 #Portugal #like"|"#euro2012 #Portugal #like"
"211557582702252033"|MicaelaVieira|"team"|"7184"||""|"Sofrer até o ultimo minuto!! #Portugal #Euro2012"|"Sofrer até o ultimo minuto!! #Portugal #Euro2012"
"211557412417712129"|ritzzx|"team"|"7184"||""|"RT @iPhil: RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"|"RT @iPhil: RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"
"211557193370173442"|iPhil|"team"|"7184"||""|"RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"|"RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"
"211556922506231808"|SANCHO53|"team"|"7184"||""|"Arbitro francês a inclinar o campo e alemães todos borrados. Caralho! #Portugal #Euro2012"|"Arbitro francês a inclinar o campo e alemães todos borrados. Caralho! #Portugal #Euro2012"
"211556873625800704"|mariorui|"team"|"7184"||""|"Missing goals like this is not aloud in a competition like #euro2012 #Portugal"|"Missing goals like this is not aloud in a competition like #euro2012 #Portugal"
"211556870853365760"|BG_Sofia|"team"|"7165"||""|"Isto é como dizem os comentadores, deviam ter começado a fazer isto mais cedo... #euro2012 #goportugal #portugal #germany"|"Isto é como dizem os comentadores, deviam ter começado a fazer isto mais cedo... #euro2012 #goportugal #portugal #germany"
