ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
68380609663352832|23011527|"flouca"|"francisco louçã"||"Targets: josé sócrates,francisco louçã"|"RT @AldaTelles: *Serviço público* Datas dos próximos debates 11 Maio - José Sócrates / Francisco Louçã (SIC) 1… (cont) http://deck.ly/~mvLNg"|"rt @aldatelles: *serviço público* datas dos próximos debates 11 maio - josé sócrates / francisco louçã (sic) 1… (cont) http://deck.ly/~mvlng"
68380512170934272|21648020|"flouca"|"francisco louçã"||"Targets: josé sócrates,francisco louçã"|"*Serviço público* Datas dos próximos debates 11 Maio - José Sócrates / Francisco Louçã (SIC) 12 Maio - Francis… (cont) http://deck.ly/~ZoO6l"|"*serviço público* datas dos próximos debates 11 maio - josé sócrates / francisco louçã (sic) 12 maio - francis… (cont) http://deck.ly/~zoo6l"
68380155034353664|86429346|"flouca"|"louçã"||"Targets: sócrates,louçã,ppc,louçã"|"@AldaTelles Eh pá... É mesmo Sócrates-Louçã! Estava convencidíssimo k seria PPC-Louçã... Sorry"|"@aldatelles eh pá... é mesmo sócrates-louçã! estava convencidíssimo k seria ppc-louçã... sorry"
68379693157597184|30246683|"flouca"|"louçã"||"Targets: sócrates,louçã"|"SIC e Parlamento Global lançam grande operação de cobertura online do debate Sócrates-Louçã - SIC Notícias http://t.co/HKztqgy"|"sic e parlamento global lançam grande operação de cobertura online do debate sócrates-louçã - sic notícias http://t.co/hkztqgy"
68379450311577600|41601050|"flouca"|"louçã"||"Targets: louçã"|"@fcancio @G_L ainda há bocado li que alguém combinava contratar uns tipos para dar uma coça ao Louçã..."|"@fcancio @g_l ainda há bocado li que alguém combinava contratar uns tipos para dar uma coça ao louçã..."
68378828090781696|42029230|"flouca"|"louçã"||"Targets: sócrates,louçã"|"isso só revela a previsibilidade da contenda RT @AldaTelles Dá para pé-programar tuites? ... deixar uns comentários ao debate Sócrates-Louçã"|"isso só revela a previsibilidade da contenda rt @aldatelles dá para pé-programar tuites? ... deixar uns comentários ao debate sócrates-louçã"
68378733672796160|86429346|"flouca"|"louçã"||"Targets: passos coelho,louçã"|"@AldaTelles Não é Passos Coelho-Louçã?"|"@aldatelles não é passos_coelho-louçã?"
68378529728958465|17637572|"flouca"|"louçã"||"Targets: sócrates,louçã"|"RT @fcancio: ahha RT @AldaTelles: * Dá para pré-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"rt @fcancio: ahha rt @aldatelles: * dá para pré-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68378349210308609|17624543|"flouca"|"louçã"||"Targets: sócrates,louçã"|"ahhahahahahahahahah RT @AldaTelles: * Dá para pré-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"ahhahahahahahahahah rt @aldatelles: * dá para pré-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68378184424497152|239415478|"flouca"|"louçã"||"Targets: sócrates,louçã"|"RT @JoanaRSSousa: RT @AldaTelles: Dá para pé-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"rt @joanarssousa: rt @aldatelles: dá para pé-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68377834879586305|19612753|"flouca"|"louçã"||"Targets: sócrates,louçã"|"RT @AldaTelles: Dá para pé-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"rt @aldatelles: dá para pé-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68377526136864768|21648020|"flouca"|"louçã"||"Targets: sócrates,louçã"|"Dá para pé-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"dá para pé-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68371954998054912|105898722|"flouca"|"louçã"||"Targets: sócrates,louçã"|"TiVo it RT @editeestrela: Como tenho trabalho nocturno, não vou poder assistir ao debate entre J. Sócrates e F. Louçã. Com muita pena minha."|"tivo it rt @editeestrela: como tenho trabalho nocturno, não vou poder assistir ao debate entre j. sócrates e f. louçã. com muita pena minha."
68371266159128576|22904901|"flouca"|"louçã"||"Targets: sócrates,louçã"|"Como tenho trabalho nocturno, não vou poder assistir ao debate entre J. Sócrates e F. Louçã. Com muita pena minha."|"como tenho trabalho nocturno, não vou poder assistir ao debate entre j. sócrates e f. louçã. com muita pena minha."
68364540009644033|17087856|"flouca"|"louçã"||"Targets: sócrates,louçã"|"#debate Mais uma noite de frente-a-frente ao minuto no tvi24.pt Hoje é Sócrates vs Louçã http://www.tvi24.iol.pt/aominuto/44"|"#debate mais uma noite de frente-a-frente ao minuto no tvi24.pt hoje é sócrates vs louçã http://www.tvi24.iol.pt/aominuto/44"
68362887239970816|17087162|"flouca"|"louçã"||"Targets: sócrates,louçã"|"«Combate de Blogs» segue debate Sócrates/Louçã #debate http://bit.ly/mzqN5x"|"«combate_de_blogs» segue debate sócrates/louçã #debate http://bit.ly/mzqn5x"
68361358579732480|17637572|"flouca"|"louçã"||"Targets: louçã"|"Não seja por isso, arranja-se já meia dúzia de gajos RT @FatimaRD: @bombinte @fcancio Queria tanto que o Louçã levasse uma valente lição."|"não seja por isso, arranja-se já meia dúzia de gajos rt @fatimard: @bombinte @fcancio queria tanto que o louçã levasse uma valente lição."
68360640967884800|19356276|"flouca"|"louçã"||"Targets: sócrates,louçã"|"«Combate de Blogs» segue debate Sócrates/Louçã #debate http://bit.ly/mzqN5x"|"«combate_de_blogs» segue debate sócrates/louçã #debate http://bit.ly/mzqn5x"
68357439803764737|17159484|"flouca"|"louçã"||"Targets: sócrates,louçã"|"AO MINUTO: «Combate de Blogs» segue debate Sócrates/Louçã TVI24 http://t.co/G0QfIUp"|"ao minuto: «combate_de_blogs» segue debate sócrates/louçã tvi24 http://t.co/g0qfiup"
68350342882017280|51290635|"flouca"|"louçã"||"Targets: sócrates,louçã"|"Sócrates mente hoje à noite com Louçã!"|"sócrates mente hoje à noite com louçã!"
68349779603759104|41601050|"flouca"|"louçã"||"Targets: sócrates,louçã"|"Hoje promete ! @LucianoAlvarez Há e bom: Sócrates-Louçã RT @CarlosLima7: Hoje há debate?"|"hoje promete ! @lucianoalvarez há e bom: sócrates-louçã rt @carloslima7: hoje há debate?"
68349400581287936|21492030|"flouca"|"louçã"||"Targets: sócrates,louçã"|"Há e bom: Sócrates-Louçã RT @CarlosLima7: Hoje há debate?"|"há e bom: sócrates-louçã rt @carloslima7: hoje há debate?"
68325015564722176|222302296|"flouca"|"francisco louçã"||"Targets: francisco louçã"|"Bloco apresenta programa eleitoral na quinta feira: Francisco Louçã apresentará o programa eleitoral do Bloco na... http://dlvr.it/RMRgC"|"bloco apresenta programa eleitoral na quinta feira: francisco louçã apresentará o programa eleitoral do bloco na... http://dlvr.it/rmrgc"
68322010446565376|18119298|"flouca"|"louçã"||"Targets: louçã"|"as eleições 'estão há porta'..o puto das 'entregas' não apareceu ... sem charro não voto.. Louçã.. #fail"|"as eleições 'estão há porta'..o puto das 'entregas' não apareceu ... sem charro não voto.. louçã.. #fail"
68313780324540417|10063702|"flouca"|"louçã"||"Targets: louçã,louçã"|"Louçã, Jerónimo... sobre a troika, nem uma palavra: Louçã ficou de queixo caído quando ouviu falar nos juros que... http://bit.ly/jPexI0"|"louçã, jerónimo... sobre a troika, nem uma palavra: louçã ficou de queixo caído quando ouviu falar nos juros que... http://bit.ly/jpexi0"
68290431569498113|74433655|"flouca"|"louçã"||"Targets: louçã"|"tia do Louçã? RT @lilidacal: Agora mais mansa que nunca. RT @_ricards_: Paz à sua alma. http://twitpic.com/4w7mgn"|"tia do louçã? rt @lilidacal: agora mais mansa que nunca. rt @_ricards_: paz à sua alma. http://twitpic.com/4w7mgn"
68255991774445568|23011527|"flouca"|"louçã"||"Targets: louçã"|"n digas mal do sô Louçã RT @MyBigCookies: @fcancio e eu a pensar q só o senhor do BE é que era extremista na… (cont) http://deck.ly/~VhMCb"|"n digas mal do sô louçã rt @mybigcookies: @fcancio e eu a pensar q só o senhor do be é que era extremista na… (cont) http://deck.ly/~vhmcb"
68253924146159616|92843870|"flouca"|"louçã"||"Targets: passos coelho,louçã,portas,sócrates"|"Também tu PS?: Depois de Passos Coelho, de Louçã e de Portas agora é o PS se quer ver livre de Sócrates. Pelo me... http://bit.ly/lL5Mb1"|"também tu ps?: depois de passos_coelho, de louçã e de portas agora é o ps se quer ver livre de sócrates. pelo me... http://bit.ly/ll5mb1"
68253924615929856|22067863|"flouca"|"louçã"||"Targets: passos coelho,louçã,portas,sócrates"|"Também tu PS?: Depois de Passos Coelho, de Louçã e de Portas agora é o PS se quer ver livre de Sócrates. Pelo me... http://bit.ly/lL5Mb1"|"também tu ps?: depois de passos_coelho, de louçã e de portas agora é o ps se quer ver livre de sócrates. pelo me... http://bit.ly/ll5mb1"
68229228847570944|159427036|"flouca"|"francisco louçã"||"Targets: josé sócrates,francisco louçã"|"José Sócrates X Francisco Louçã hoje na SIC! http://fb.me/N3F28xsU"|"josé sócrates x francisco louçã hoje na sic! http://fb.me/n3f28xsu"
68090131533406208|159427036|"flouca"|"louçã"||"Targets: sócrates,louçã"|"No Jornal da Noite &gt;&gt; Sócrates X Louçã http://fb.me/LjqDU4YP"|"no jornal da noite &gt;&gt; sócrates x louçã http://fb.me/ljqdu4yp"
68051837584031744|18135386|"flouca"|"louçã"||"Targets: sócrates,louçã"|"RT @Gouveia: #debate Civilidade. Acima de tudo, foi isso que marcou este debate. Com Sócrates, e tb com Louçã, nem sempre isso é possível."|"rt @gouveia: #debate civilidade. acima de tudo, foi isso que marcou este debate. com sócrates, e tb com louçã, nem sempre isso é possível."
68051556452405249|11862072|"flouca"|"louçã"||"Targets: sócrates,louçã"|"#debate Civilidade. Acima de tudo, foi isso que marcou este debate. Com Sócrates, e tb com Louçã, nem sempre isso é possível."|"#debate civilidade. acima de tudo, foi isso que marcou este debate. com sócrates, e tb com louçã, nem sempre isso é possível."
68048357251235840|182721799|"flouca"|"louçã"||"Targets: sócrates,louçã"|"@Gouveia Neste ano, as sondagens parecem indicar que Sócrates já ganhou aí o que tinha a ganhar. E Louçã está num beco de saída difícil."|"@gouveia neste ano, as sondagens parecem indicar que sócrates já ganhou aí o que tinha a ganhar. e louçã está num beco de saída difícil."
68389152219078656|17601785|"jsocrates"|"sócras"||"Targets: sócras"|"o Prof Carreira  está a fazer propaganda viral via redes sociais já que a imprensa está toda mancomunada com o Sócras. Tudo comprado..."|"o prof carreira  está a fazer propaganda viral via redes sociais já que a imprensa está toda mancomunada com o sócras. tudo comprado..."
68387629451845632|28960807|"jsocrates"|"sócrates"||"Targets: sócrates"|"Deputado alemão envia carta a Sócrates a pedir que Portugal rejeite pacote de ajuda- Europa - http://t.co/ilPrDuq #imf #bailout #portugal"|"deputado alemão envia carta a sócrates a pedir que portugal rejeite pacote de ajuda- europa - http://t.co/ilprduq #imf #bailout #portugal"
68387518621556736|19019970|"jsocrates"|"sócrates"||"Targets: louçã,sócrates"|"O Minuto a Minuto já está online. Não perca o frente-a-frente Louçã/Sócrates. Participe!"|"o minuto a minuto já está online. não perca o frente-a-frente louçã/sócrates. participe!"
68387142526713856|19083439|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"RT @ccz1: O k dirá Sócrates quando Louçã propuser o fim das deduções fiscais na saúde e educação?"|"rt @ccz1: o k dirá sócrates quando louçã propuser o fim das deduções fiscais na saúde e educação?"
68387088604733440|28624570|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"O k dirá Sócrates quando Louçã propuser o fim das deduções fiscais na saúde e educação?"|"o k dirá sócrates quando louçã propuser o fim das deduções fiscais na saúde e educação?"
68386720269336576|17980026|"jsocrates"|"josé sócrates"||"Targets: josé sócrates"|"José Sócrates projectou casa de Bin Laden http://bit.ly/iCjQ1c"|"josé sócrates projectou casa de bin laden http://bit.ly/icjq1c"
68385128191229952|34076997|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"Só talvez à @fcancio que assim só pode "malhar" na gravata do Sócrates... . RT @AldaTelles: ... o Louçã não nos provoca angústias. Nenhumas."|"só talvez à @fcancio que assim só pode "malhar" na gravata do sócrates... . rt @aldatelles: ... o louçã não nos provoca angústias. nenhumas."
68384948708589568|28083|"jsocrates"|"sócrates"||"Targets: sócrates"|"Liked "Deputado alemão envia carta a Sócrates a pedir que Portugal rejeite pacote de ajuda- Europa - Jornal de..." http://ff.im/Da1qL"|"liked "deputado alemão envia carta a sócrates a pedir que portugal rejeite pacote de ajuda- europa - jornal de..." http://ff.im/da1ql"
68384527134896128|17163446|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"SIC e Parlamento Global lançam grande operação de cobertura online do debate Sócrates-Louçã - Participe e comente. http://ow.ly/4SnLP"|"sic e parlamento global lançam grande operação de cobertura online do debate sócrates-louçã - participe e comente. http://ow.ly/4snlp"
68383685707186176|30246683|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"Vejam só que comenta o Debate Sócrates Louçã em 2009 no CM: Nogueira Leite. hummmmmmm quem e´?"|"vejam só que comenta o debate sócrates louçã em 2009 no cm: nogueira_leite. hummmmmmm quem e´?"
68383557474721792|34076997|"jsocrates"|"sócrates"||"Targets: sócrates"|"Não, porque ainda não há informação sobre a gravata do Sócrates. RT @AldaTelles: * Dá para pré-programar tuites? @fcancio"|"não, porque ainda não há informação sobre a gravata do sócrates. rt @aldatelles: * dá para pré-programar tuites? @fcancio"
68383426138480641|288682539|"jsocrates"|"primeiro-ministro"||"Targets: primeiro-ministro"|"RT @TSFRadio: Finlândia viabiliza apoio a Portugal, mas impõe condições: Jyrki Katainen, futuro primeiro-ministro finlandês, c... http:/ ..."|"rt @tsfradio: finlândia viabiliza apoio a portugal, mas impõe condições: jyrki_katainen, futuro primeiro-ministro finlandês, c... http:/ ..."
68381264515842048|30246683|"jsocrates"|"sócrates"||"Targets: primeiro-ministro,ppc,sócrates"|"Primeiro-ministro japonês renuncia ao seu salário - Internacional - Sol http://t.co/P5Cqsfy ...PPC e Sócrates preparam-se para fazer o mesmo"|"primeiro-ministro japonês renuncia ao seu salário - internacional - sol http://t.co/p5cqsfy ...ppc e sócrates preparam-se para fazer o mesmo"
68381159066841088|86429346|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"RT @AldaTelles: *Serviço público* Datas próximos debates 11/5 - Sócrates/Louçã (SIC) 12 Maio - Francis… (cont) http://deck.ly/~ZoO6l"|"rt @aldatelles: *serviço público* datas próximos debates 11/5 - sócrates/louçã (sic) 12 maio - francis… (cont) http://deck.ly/~zoo6l"
68380609663352832|23011527|"jsocrates"|"josé sócrates"||"Targets: josé sócrates,francisco louçã"|"RT @AldaTelles: *Serviço público* Datas dos próximos debates 11 Maio - José Sócrates / Francisco Louçã (SIC) 1… (cont) http://deck.ly/~mvLNg"|"rt @aldatelles: *serviço público* datas dos próximos debates 11 maio - josé sócrates / francisco louçã (sic) 1… (cont) http://deck.ly/~mvlng"
68380512170934272|21648020|"jsocrates"|"josé sócrates"||"Targets: josé sócrates,francisco louçã"|"*Serviço público* Datas dos próximos debates 11 Maio - José Sócrates / Francisco Louçã (SIC) 12 Maio - Francis… (cont) http://deck.ly/~ZoO6l"|"*serviço público* datas dos próximos debates 11 maio - josé sócrates / francisco louçã (sic) 12 maio - francis… (cont) http://deck.ly/~zoo6l"
68380304573857793|34076997|"jsocrates"|"josé sócrates"||"Targets: josé sócrates"|"Ahahahah RT @biscoitoblogue: José Sócrates projectou casa de Bin Laden http://bit.ly/iCjQ1c"|"ahahahah rt @biscoitoblogue: josé sócrates projectou casa de bin laden http://bit.ly/icjq1c"
68380155034353664|86429346|"jsocrates"|"sócrates"||"Targets: sócrates,louçã,ppc,louçã"|"@AldaTelles Eh pá... É mesmo Sócrates-Louçã! Estava convencidíssimo k seria PPC-Louçã... Sorry"|"@aldatelles eh pá... é mesmo sócrates-louçã! estava convencidíssimo k seria ppc-louçã... sorry"
68379693157597184|30246683|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"SIC e Parlamento Global lançam grande operação de cobertura online do debate Sócrates-Louçã - SIC Notícias http://t.co/HKztqgy"|"sic e parlamento global lançam grande operação de cobertura online do debate sócrates-louçã - sic notícias http://t.co/hkztqgy"
68379247944806400|14217369|"jsocrates"|"socrates"||"Targets: socrates"|"@G_L pensei q gostasse. Foram 6 anos em q socrates fez isso."|"@g_l pensei q gostasse. foram 6 anos em q socrates fez isso."
68379105707556865|91623867|"jsocrates"|"primeiro-ministro"||"Targets: primeiro-ministro"|"Finlândia prepara-se para apoiar resgate a Portugal: O próximo primeiro-ministro da Finlândia garantiu hoje, qua... http://bit.ly/kVK4ao"|"finlândia prepara-se para apoiar resgate a portugal: o próximo primeiro-ministro da finlândia garantiu hoje, qua... http://bit.ly/kvk4ao"
68378828090781696|42029230|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"isso só revela a previsibilidade da contenda RT @AldaTelles Dá para pé-programar tuites? ... deixar uns comentários ao debate Sócrates-Louçã"|"isso só revela a previsibilidade da contenda rt @aldatelles dá para pé-programar tuites? ... deixar uns comentários ao debate sócrates-louçã"
68378529728958465|17637572|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"RT @fcancio: ahha RT @AldaTelles: * Dá para pré-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"rt @fcancio: ahha rt @aldatelles: * dá para pré-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68378349210308609|17624543|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"ahhahahahahahahahah RT @AldaTelles: * Dá para pré-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"ahhahahahahahahahah rt @aldatelles: * dá para pré-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68378184424497152|239415478|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"RT @JoanaRSSousa: RT @AldaTelles: Dá para pé-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"rt @joanarssousa: rt @aldatelles: dá para pé-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68378072956665856|185662875|"jsocrates"|"sócrates"||"Targets: sócrates"|"RT @tonyvirtual: Shared:  Peço desculpa por tudo. Sócrates, tu és o maior http://goo.gl/fb/Nmln5"|"rt @tonyvirtual: shared:  peço desculpa por tudo. sócrates, tu és o maior http://goo.gl/fb/nmln5"
68377892777771008|22147976|"jsocrates"|"sócrates"||"Targets: sócrates"|"tão, um sísmio em espanha e um símio contra sócrates mais logo?"|"tão, um sísmio em espanha e um símio contra sócrates mais logo?"
68377834879586305|19612753|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"RT @AldaTelles: Dá para pé-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"rt @aldatelles: dá para pé-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68377526136864768|21648020|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"Dá para pé-programar tuites? Queria ir jantar fora e deixar uns comentários ao debate Sócrates-Louçã."|"dá para pé-programar tuites? queria ir jantar fora e deixar uns comentários ao debate sócrates-louçã."
68375577031225344|150970628|"jsocrates"|"sócrates"||"Targets: sócrates"|"RT @Dputamadre: F-Se! Cartas a Sócrates - [8]; As Minhas Cartas São Mais Bo-ni-tas que as de Catroga :) - http://shar.es/HuAC8 #ILovesoc ..."|"rt @dputamadre: f-se! cartas a sócrates - [8]; as minhas cartas são mais bo-ni-tas que as de catroga :) - http://shar.es/huac8 #ilovesoc ..."
68372427859705856|57702464|"jsocrates"|"sócrates"||"Targets: sócrates"|"Ultimas -  Passos contradiz Catroga no IVA e acusa Sócrates de mentir - RTP: A Bola Passos… http://goo.gl/fb/ue8dp"|"ultimas -  passos contradiz catroga no iva e acusa sócrates de mentir - rtp: a bola passos… http://goo.gl/fb/ue8dp"
68371954998054912|105898722|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"TiVo it RT @editeestrela: Como tenho trabalho nocturno, não vou poder assistir ao debate entre J. Sócrates e F. Louçã. Com muita pena minha."|"tivo it rt @editeestrela: como tenho trabalho nocturno, não vou poder assistir ao debate entre j. sócrates e f. louçã. com muita pena minha."
68371266159128576|22904901|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"Como tenho trabalho nocturno, não vou poder assistir ao debate entre J. Sócrates e F. Louçã. Com muita pena minha."|"como tenho trabalho nocturno, não vou poder assistir ao debate entre j. sócrates e f. louçã. com muita pena minha."
68370270871764992|52053647|"jsocrates"|"sócrates"||"Targets: sócrates,pedro passos coelho"|"#rtp Passos contradiz Catroga no IVA e acusa Sócrates de mentir:       Pedro Passos Coelho chamou a si, esta qua... http://bit.ly/kfOZz5"|"#rtp passos contradiz catroga no iva e acusa sócrates de mentir:       pedro_passos_coelho chamou a si, esta qua... http://bit.ly/kfozz5"
68369595324563456|152957952|"jsocrates"|"sócrates"||"Targets: sócrates"|"Dishonorable Discharge: É o que merecem Sócrates e os socialistas. Não é só perderem as eleições por uma grande ... http://bit.ly/mxmIqZ"|"dishonorable discharge: é o que merecem sócrates e os socialistas. não é só perderem as eleições por uma grande ... http://bit.ly/mxmiqz"
68368217495715840|16688788|"jsocrates"|"sócrates"||"Targets: sócrates"|"RT @tonyvirtual: Shared:  Peço desculpa por tudo. Sócrates, tu és o maior http://goo.gl/fb/Nmln5"|"rt @tonyvirtual: shared:  peço desculpa por tudo. sócrates, tu és o maior http://goo.gl/fb/nmln5"
68367452827947008|31247431|"jsocrates"|"josé sócrates"||"Targets: josé sócrates"|"José Sócrates deve ser severamente punido nas próximas eleições http://bit.ly/k51563"|"josé sócrates deve ser severamente punido nas próximas eleições http://bit.ly/k51563"
68367448390385664|55410675|"jsocrates"|"sócrates"||"Targets: sócrates"|"Eduardo Catroga: "Sócrates vive num mundo virtual em que só ele tem razão. Tem uma máquina de propaganda montada há seis anos, poderosa.""|"eduardo_catroga: "sócrates vive num mundo virtual em que só ele tem razão. tem uma máquina de propaganda montada há seis anos, poderosa.""
68366629628686336|5868222|"jsocrates"|"sócrates"||"Targets: sócrates"|"“@tonyvirtual: Shared:  Peço desculpa por tudo. Sócrates, tu és o maior http://t.co/TMyPDr1” muito bom!!!"|"“@tonyvirtual: shared:  peço desculpa por tudo. sócrates, tu és o maior http://t.co/tmypdr1” muito bom!!!"
68366077394030592|15439067|"jsocrates"|"sócrates"||"Targets: sócrates"|"RT @passoscoelho: O Eng. Sócrates deve explicar ao País se tenciona cumprir o que assinou em matéria de baixa dos custos sobre o trabalh ..."|"rt @passoscoelho: o eng. sócrates deve explicar ao país se tenciona cumprir o que assinou em matéria de baixa dos custos sobre o trabalh ..."
68365965343207424|14243202|"jsocrates"|"sócrates"||"Targets: sócrates"|"Shared:  Peço desculpa por tudo. Sócrates, tu és o maior http://goo.gl/fb/Nmln5"|"shared:  peço desculpa por tudo. sócrates, tu és o maior http://goo.gl/fb/nmln5"
68364850081955841|292019076|"jsocrates"|"sócrates"||"Targets: sócrates"|"Sócrates tira reforma vitalícia a 200 deputados - dn - DN http://t.co/zGcZBgf - seria melhor o @psdalgarve ver melhor as noticias q publica"|"sócrates tira reforma vitalícia a 200 deputados - dn - dn http://t.co/zgczbgf - seria melhor o @psdalgarve ver melhor as noticias q publica"
68364540009644033|17087856|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"#debate Mais uma noite de frente-a-frente ao minuto no tvi24.pt Hoje é Sócrates vs Louçã http://www.tvi24.iol.pt/aominuto/44"|"#debate mais uma noite de frente-a-frente ao minuto no tvi24.pt hoje é sócrates vs louçã http://www.tvi24.iol.pt/aominuto/44"
68362887239970816|17087162|"jsocrates"|"sócrates"||"Targets: sócrates,louçã"|"«Combate de Blogs» segue debate Sócrates/Louçã #debate http://bit.ly/mzqN5x"|"«combate_de_blogs» segue debate sócrates/louçã #debate http://bit.ly/mzqn5x"
68362778066427905|29456169|"jsocrates"|"sócrates"||"Targets: sócrates"|"Profecia de que Sócrates vai ganhar as eleições faz com que 20% dos portugueses vão faltar ao trabalho nos próximos 4 anos."|"profecia de que sócrates vai ganhar as eleições faz com que 20% dos portugueses vão faltar ao trabalho nos próximos 4 anos."
68362395810136064|171611381|"jsocrates"|"primeiro-ministro"||"Targets: primeiro-ministro"|"Primeiro-ministro japonês renuncia ao seu salário - Internacional - Sol http://t.co/HjOXFVE via @AddThis"|"primeiro-ministro japonês renuncia ao seu salário - internacional - sol http://t.co/hjoxfve via @addthis"
